full_date,date,weekday,time,mood,activities,note
2019-06-22,22 de junho,sábado,21:36,bem,"punheta | troca de nudes","puta merda mank Jeane é muito gostosa peito perfeito fodasse preciso muito comer ela"
2019-06-22,22 de junho,sábado,07:30,neutro,"ouvindo música | descanso | busão","mec só que com frio ouvindo lana del Rey (na hora que eu comecei a escrever isso começou a tocar jesus que COINCIDÊNCIA, CREIO QUE NAO EM), indo pra escola tava me sentindo bonito naquela roupa pelo menos"
2019-06-22,22 de junho,sábado,01:41,bem,"punheta | amigos | na cama | droga | descanso","casa de July deitado Mec esperando o sono conversando com ela meio sóbrio....  uma punheta dps foda pra quela gostosa"
2019-06-21,21 de junho,sexta-feira,22:42,bem,"ouvindo música | boa refeição | amigos | droga | clima fino | festa | Álcool","caralho mano a festa foi pika tlgd, só faltou uma coisa...eu beijar aquela mina tlgd porra, se eu ficasse mais um pouquinho esperando Mariana ficar meczinha eu acho que partia pro abraço dali msm tlgd....único arrependimento da festa, fora isso dancei pra caralho tlgd, ouvi why dont u love FINO DO FINO e bebi dms"
2019-06-21,21 de junho,sexta-feira,20:26,bem,"ouvindo música | amigos | descanso","e o creme na casa de July com Camilly gostosa e André. auto estima um pouco elevada meclord"
2019-06-20,20 de junho,quinta-feira,00:31,bem,"shopping | praia/piscina | ouvindo música | boa refeição | jogando | descanso | família | viagem/passeio","RESUMO:  Mas a tarde fui no shopping comer e voltei pra Niterói, parei na reserva cultural e dps dei um passeio de carro gostoso por toda o litoral de Niterói lindo perfeito do caralho...voltei ouvindo muito trap por Pendotiba até chegar em casakkkkkkk"
2019-06-19,19 de junho,quarta-feira,01:46,bem,"jogando | amigos | descanso","com Andrezinho vendo o meno se divertir jogando fortnite e esquecendo que a vida dele é tão lixo assim que nem ele pensa :D"
2019-06-18,18 de junho,terça-feira,20:17,neutro,"jogando | descanso","pensando na grana que poderia ter investido no meu Pc, e pensando se eu melhoro meu Pc ou se eu compro um iPhone X...tá de fuder menozada. só o ano que vem dirá e as tarifas, porém o foda é que não consigo juntar grana shiet"
2019-06-18,18 de junho,terça-feira,16:00,bem,"ouvindo música | clima fino | descanso | busão","vi uma gordinha gostosa do caralho tabacuda da porra vontade de dá uns beijos e passar minha mãe naquela raba, feliz pra porra ouvindo trap e com um clima gostoso e dia bonito, vou pra casa ser feliz"
2019-06-18,18 de junho,terça-feira,14:12,bem,"busão","rindo atoa de pika das galáxias"
2019-06-18,18 de junho,terça-feira,13:35,puto,"busão","odeio tanto a porra da Oi mano puta que pariu"
2019-06-17,17 de junho,segunda-feira,19:28,neutro,"muay thai",""
2019-06-17,17 de junho,segunda-feira,12:37,bem,"filme/série | na cama | descanso","porra de série boa do carlaho mano do seu que BAGULHO bom.  caralho que suspense"
2019-06-17,17 de junho,segunda-feira,06:06,neutro,"ouvindo música | na cama | droga","ouvindo trap e sla minha percepção tava misturada com droga e sonho sla mano tava tudo tão estranho caralho....não tava consciente"
2019-06-16,16 de junho,domingo,00:50,bem,"ouvindo música | boa refeição | jogando | vídeo/live | filme/série | perdendo forte | guitarra | violão | amigos | na cama | droga | descanso | alguem no meu lar","RESUMO:  mano fiquei deitado o dia todo literalmenre isso vendo série e conversando com Arthur meu primo amado.  comi MT bem meu almoço gostoso pra caralho"
2019-06-15,15 de junho,sábado,22:00,bem,"boa refeição | perdendo forte | guitarra | amigos | na cama | droga | descanso | alguem no meu lar","mec zone filho, voltei pra casa fiquei até feliz de verdade mano sério....eu tava um lixo de verdade aí melhorei em ver que minha casa é boa e minha vida é boa até demais, eu entendo pq ela me chama de burguês...."
2019-06-15,15 de junho,sábado,20:45,neutro,"exercício físico | guitarra | violão | amigos | droga | THC","mano na casa de Gigi bem merda os meno quase transando ali tlgd doidera seca e pura   eu tava MT high levei Pedro no ponto, voltei tava um clima de putaria do caralhoooo, fiquei apenas chapado e em choque, vi pela primeira vez na minha vida uma buceta"
2019-06-15,15 de junho,sábado,19:33,neutro,"amigos | na cama | alguem no meu lar","os cara falando merda cara chamei MT gente pra dormir aí é foda demais......os cara tá chato minha mãe tbm e os cara quer conversar CMG sério....de fude manin de fude"
2019-06-15,15 de junho,sábado,16:30,radiante,"praia/piscina | ouvindo música | boa refeição | perdendo forte | exercício físico | jogo de baralho | amigos | droga | festa | churrascada","mano foi bizarro o quanto foda foi essa festa cheguei Chapadão lá naquela porra MT desmec mas gastando MT onda filho comemo MT flertei com a prima gostosa de maturano. tá Mec mano sempreee, mano a única coisa chata foi Filipe que odeio esse mlk não serviu pra fazer algo útil ou falar algo descente mano, mas. enfim"
2019-06-15,15 de junho,sábado,13:12,transcendendo,"cafuné | amigos | na cama | droga | busão","mano tô MT Mec puta que pariu achei que ia ficar ruim tô feliz, indo pra festa de matu"
2019-06-15,15 de junho,sábado,04:00,bem,"amigos | na cama | droga","conversando com André sobre lol as 4h nada com nada e falando sobre a vida dele queria falar mais papo dele"
2019-06-14,14 de junho,sexta-feira,23:24,transcendendo,"amigos | na cama | droga | descanso | busão","deitadao letargico Aui o tempo passa muito devagarinho MT bom chapar...nunca fiquei tão high as fuck nessa porra....tlgd MDS do céu jesus  deitadao no 531, vim conversando com uns Bro maneiro KKKKKKKKKKK de fude os meno morando sozinho"
2019-06-14,14 de junho,sexta-feira,21:30,bem,"boa refeição | amigos | descanso | festa | THC","comendo o fino do hambúrguer e fumando na praça, chapei demais com Vinícius mané. kkkkkkkkkkkkk caralgo que doidera Bro"
2019-06-14,14 de junho,sexta-feira,19:00,bem,"ouvindo música | amigos | festa | Álcool","mano hl suave mano não foi tão bom assim, cheiro de gudam álcool e sei lá foi maneiro por causa dos amigos"
2019-06-13,13 de junho,quinta-feira,12:00,bem,"na escola | lendo | descanso","RESUMO:  mano fui na escola voltei pra casa lendo um livro pika eh isto tlgd nada de mais xd"
2019-06-12,12 de junho,quarta-feira,19:30,neutro,"muay thai",""
2019-06-12,12 de junho,quarta-feira,18:58,bem,"na cama","bora melhor soneca de 15 min do mundo"
2019-06-12,12 de junho,quarta-feira,01:18,transcendendo,"punheta | droga","citalopram deu efeito agora viado.....puta merdaaaa, gozei tremendo os dente tudo Filho e fiquei ali uns 5s sentindo o orgasmo"
2019-06-12,12 de junho,quarta-feira,00:29,bem,"","mano fodasse vou começar a ser grosso mano durante uma semana e ver no que vai dar....se minha moral aumentar e eu ficar de babaca...vai ser de fude, eu só vou tirar essas imagem de mim de chacota, vcs vão ver só....acho isso MT chato.  Vou seriosamente fazer isso preciso lembrar mano, vou ser grosso quem me tratar que nem otário...só literalmenre isso, vou chutar o arromabdo até ficar mec"
2019-06-12,12 de junho,quarta-feira,00:17,bem,"ouvindo música | na cama | droga","mano felizao por chegar em casa feliz e ter casa celular água, comida tv tudo de bom caralho amo minha mãe e meu pai"
2019-06-12,12 de junho,quarta-feira,00:06,bem,"vídeo/live | filme/série | droga | descanso","deitadao suave"
2019-06-11,11 de junho,terça-feira,21:07,radiante,"ouvindo música | perdendo forte | violão | amigos | droga | descanso | Álcool","mano MT bom gastar aquele tempinho gostoso com os amigos, que saudades de Michel, contamos todas as histórias existentes de fude... praticamente entretenimento gratuito.  Estávamos na casa de Kluivert"
2019-06-11,11 de junho,terça-feira,18:07,bem,"amigos | droga | THC","Mec no Carrefour"
2019-06-11,11 de junho,terça-feira,13:19,bem,"droga | descanso | busão","ouvindo aldair playboy, enquanto meu sangue está cheio de maconha e to pensando demais puta que pariu....pensei na relativização do maluco ser grosso só pra se sentir mais pika....e ainda tem essa porrada de putaria de Pedro Arthur e não sei oq....puta que pariu tô pensandk demais nesse ônibus KKKKKKKKKKK....mano tô o crime"
2019-06-11,11 de junho,terça-feira,12:30,bem,"ouvindo música | jogando | amigos | droga | descanso","ouvindo Lil uzy vert enquanto jogo aquele lol perdido pq tô maconha do com André, ganhei o jogo e tô a 2 Win do meu platina"
2019-06-10,10 de junho,segunda-feira,19:08,bem,"muay thai | droga","KKKKKKKKKKK fiz Muai Thay vchapado KKKKKKKKKKK de fude....mano eu tô socando muito mano puta que pariu sou pika demais"
2019-06-10,10 de junho,segunda-feira,17:22,bem,"cafuné | droga | descanso | busão","aquele carinho e conversa boa com Aninha pqp cringei quando ela falou que tava com medo mas tava MT carente"
2019-06-10,10 de junho,segunda-feira,16:05,radiante,"na escola | perdendo forte | amigos | droga","rindo muito com Maturano sobre a parada do pau e dálvio"
2019-06-10,10 de junho,segunda-feira,12:05,bem,"amigos | droga | busão","com meu primo aqui no ônibus"
2019-06-10,10 de junho,segunda-feira,11:17,bem,"droga","devidamente sóbrio, porém pensamentos estão bobos e tô meio ruim pra fazer atividades, mas tô mec...essa porra aí foi flor filho, não me deixou Morgado não filho....me deixou MEEEEC DMS, mas eu senti eu sendo puxado pela cama como qualquer outra, nada era difícil de fazer tava alto"
2019-06-10,10 de junho,segunda-feira,09:23,bem,"perdendo forte | amigos | droga | descanso","de manhã eu rindonde Arthur tremendo causa do citralopram kkkkkkk. mano era pra eu tá rindo muito, mas não consigo mais rir cara pita que pariu, não consigo gargalhar"
2019-06-10,10 de junho,segunda-feira,08:43,bem,"na cama | descanso","mano finalmente sóbrio nessa porra dps de um bilhão de anos, kkkkk ontem a gnt usou uma porrada de drogas, mas única coisa que tava batida era aquela flor e. o Rivotril, nem senti o Rivotril"
2019-06-10,10 de junho,segunda-feira,01:31,bem,"terraço | amigos | droga | descanso","Mec fumando orégano"
2019-06-10,10 de junho,segunda-feira,00:09,bem,"amigos | droga | descanso","meclord com meus primos fumando orégano na onda do Rivotril"
2019-06-09,9 de junho,domingo,23:30,bem,"amigos | droga | Alprazolam","hypadao pra usar droga kkkkkkkkk"
2019-06-09,9 de junho,domingo,17:24,bem,"vídeo/live | amigos | droga | descanso","CYBERPUNK 16 DE ABRIL QUASE UM PRESENTE. VENDO A E3 CHAPADÃO"
2019-06-09,9 de junho,domingo,14:34,bem,"ouvindo música | guitarra | amigos | droga | descanso","ouvindo Tim Maia muito Mec e feliz jogadao aqui no sofá amo muito adolescência cara....festa de fude hj MDS preciso mais em essas"
2019-06-09,9 de junho,domingo,10:50,bem,"droga | descanso","de manhã conversando com onda leve aqui com Mariana, Aisha, Breno e Sgansndra"
2019-06-09,9 de junho,domingo,00:03,radiante,"amigos | droga | festa | THC | Nicotina","caralho que festa de fudeeee tô l crime puro  aí eu tava saindo já do quarto de ryann Meczada indo lá pra fumar com os meno lá fora...fui correndo pra fumar atrás na mó atividade fumei mrm"
2019-06-08,8 de junho,sábado,23:59,transcendendo,"ouvindo música | droga","mano tá ocrime do caralho....porra dancei com Edu o fino"
2019-06-08,8 de junho,sábado,19:36,bem,"amigos | droga | festa | Álcool","sábado de fuder na casa de ryann chapado já vendo os menos joga uma bola de bebida"
2019-06-08,8 de junho,sábado,18:35,bem,"amigos | THC","puxando o finin"
2019-06-08,8 de junho,sábado,02:23,mal,"na cama | droga","meio mal por não ter comido shanandra e por todo mundo me odiar nessa festa e eu não ter moral nenhuma em porra nenhuma....vtnc cara tô triste demais porra mano.... pessoal gosta de mim mas me vê como chacota, mano QQ eu faço mudo minha personalidade posturadao pra me satisfazer ou penso em geral que gosta de mim assim.....e mec"
2019-06-07,7 de junho,sexta-feira,19:00,bem,"muay thai | festa","fui graduado pra branca, em breve vamo de mais..... porém tô triste pq ano que vem não vou poder fazer esse horário vou ter que trocar de academia"
2019-06-07,7 de junho,sexta-feira,18:18,neutro,"ouvindo música | busão","ouvindo trap e dormindo no busão e lembrado que a Amanhã tem aula e hj vai ter festa..."
2019-06-07,7 de junho,sexta-feira,00:09,bem,"boa refeição | muay thai | amigos","graduação de Muay Thai pika demais comi gostoso e tô Mec demais"
2019-06-06,6 de junho,quinta-feira,14:26,neutro,"na escola | ouvindo música","aula de geografia que eu gosto pra caralho, porém chateado sem wpp e cabelo feio e fudido...acho que vou ficar sem conserva"
2019-06-06,6 de junho,quinta-feira,10:35,neutro,"na cama | sonho","que sentimento estranho acordar toda hora e esquecer de tudo"
2019-06-05,5 de junho,quarta-feira,23:40,bem,"boa refeição | droga","comida boa pra larica: leite com leite ninho e comer na colher bom dms"
2019-06-05,5 de junho,quarta-feira,22:20,bem,"Alprazolam",""
2019-06-05,5 de junho,quarta-feira,22:02,bem,"guitarra | descanso","mano tô feliz pq achei um vídeo que condiz exatamente o que eu quero no meu cabelo....ou seja vai crescer e eu vou ser gato dnv, tudo é só questão de espera....  além disso mano, tô tocando um riff que eu aprendi sozinho por isso tô MT feliz tô até pensando em gravar e postar, pq não tem literalmente ninguém que fez isso"
2019-06-05,5 de junho,quarta-feira,19:01,neutro,"muay thai","treino mais longo de fude"
2019-06-05,5 de junho,quarta-feira,11:53,bem,"filme/série | choro | busão","anotar aqui eu escorreu uma lágrima dos olhos aqui assistindo o maluco, senti empatia forte, fiquei triste de fude"
2019-06-05,5 de junho,quarta-feira,10:01,bem,"filme/série | na cama | descanso","conforto fino em casa assistindo Black Mirror. achei de fude o episódio 1: seria traição ou não? seria sexo gay ou não? caralho que bizarro kkkkkkkkkkkkk"
2019-06-04,4 de junho,terça-feira,21:00,bem,"jogando | filme/série | amigos | clima fino | descanso","DIA RESUMIDO:  mano fiquei jogando o dia todo eh isto, peguei ouro I e tmj"
2019-06-03,3 de junho,segunda-feira,20:05,bem,"exercício físico | clima fino","correndo pra casa gostosin no frio gostoso e cheiro de clorofila e serração"
2019-06-03,3 de junho,segunda-feira,19:06,neutro,"muay thai",""
2019-06-03,3 de junho,segunda-feira,12:21,mal,"busão","mano eu tava tão feliz nessa porra cara, que segunda merda cara que começo horrível....vou ter que esperar a porra de alguns dias merda aí 15 dias pra essa porra sair da minha cabeça cara, meu deus que tristeza....eu não tô sendo nem pessimista pq eu tô vendo que daqui a algum tempo isso vai passar mas como tá foda mano vtnc eu não quero marcar mais nada não mano fodasse perdi a mina gostosa por bobeira cara....agr eu vou ter que evitar ver ela até essa porra de. cabelo crescer mano.......tá de fude"
2019-06-03,3 de junho,segunda-feira,12:15,puto,"","putão mrm carlaho cara que tristeza meu deus caralho..."
2019-06-03,3 de junho,segunda-feira,12:10,mal,"","seriamente estressado e triste puta que pariu que raiva...ainda vou ter que pagar 20 reais NESSA MERDA MANO VTNC"
